HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count,Label
-0.7609994492275101,0.9577407466796202,0.7008346835649799,0.6967344584025772,-0.4870091835404612,-0.43979485936685603,-0.33413641998889043,0.3102453199959038,2.6217169108125042,-0.28654066925582317,0.8653438446275268,0.6609433154328622,4
-0.6528803169168595,-0.9524123624723407,-0.5975681978455731,-0.5967320870812507,-1.1007948505448837,-0.12272806240874919,-1.1723980445757565,-1.326561397385056,-0.0905555984409287,-0.034246403693161,1.4487370700270623,0.5021671826054348,4
-0.5108879698847699,-0.6555903770880718,-0.5690668946893044,-0.5693688035265262,-0.44006640394782853,-0.4431519332828237,-0.5560292029677688,-0.5798528783815107,-0.0905555984409287,-0.1734329936778426,-0.16050223916536602,0.3433910497780074,4
-0.9099187443317757,-0.9700160306709056,-0.7733890121547959,-0.7721498253620045,-0.8716046706315302,-0.8621147579955921,-0.679302971289366,-0.3525937639021709,-0.2549357505168943,-1.1278743192090848,-0.5709799074642564,0.8197194482602896,4
-0.22267402386054982,-0.14547070710657437,-0.25635056667021533,-0.255163918373287,-0.14583576757257738,-0.24312627912308213,0.5102888930140522,0.02617142689672893,0.9779153900528479,-1.115239380651356,0.7162020519956076,0.18461491695057997,4
-0.48147146143210073,0.3464700919850409,-0.5965060603846887,-0.594979830558214,-0.5708355756701623,0.08055159760813636,0.8739465095627671,0.12086272459645389,-0.5836960546688256,-0.7225127530196133,-1.993905388087699,0.3433910497780074,4
-0.5945146924000433,-0.9057631734601792,-0.5264363373826633,-0.5247919347414387,-0.33682758416703873,-0.12272806240874919,-0.9813237036772802,-0.5040998402217309,-0.5015059786308428,-3.6570427220393764,-0.1304703173725676,0.5021671826054348,4
-0.4431744975974912,-0.3430687105317802,-0.33247790830369134,-0.33161888529477235,-0.3092972322254947,0.6042551284990968,-0.48206494197480737,0.12086272459645389,-0.1727456744789115,-0.5896135780905667,-0.2374069531276599,0.3433910497780074,4
-0.16324985759397248,-0.6435048242609837,-0.3923949789569781,-0.3904377078625218,-0.11127534361738928,0.24514413588815195,-1.1477432909114347,-1.1732516772997874,-0.008365522402945877,-0.0063318171164424,0.5909003394577289,0.025838784123152547,4
-0.44885583059791667,-0.23461277922297394,-0.3168863389128083,-0.3160830242008296,0.25736917857128505,0.5642499976671482,-0.531374449303447,-0.6556059165412907,0.07382455363503694,-0.1771899148004533,0.14769923986900826,0.18461491695057997,4
-0.3159419315567908,-0.5649685542577431,-0.043183910785999,-0.04509275075885502,-0.14583576757257738,0.29512457207040466,-0.6053387102964045,-0.6556059165412907,0.6491550859009166,-2.525757756861288,0.6231252705133932,0.18461491695057997,0
-0.4659692081568583,-0.25370294185476555,-0.2826711435228413,-0.28228831856810277,0.25736917857128505,0.5642499976671482,-0.11840732542609445,-0.6556059165412907,0.6491550859009166,-0.17377797564406763,-0.3393316904479571,0.18461491695057997,0
-0.3102293231430679,-0.25277024412035326,-0.36820811889624305,-0.3661991882027425,-0.24951703943814205,-0.44689267278918804,0.07266701547237976,-0.06851987080299603,0.7313451619388995,-2.226731002884768,0.2858695818626677,0.025838784123152547,0
0.018356154582368164,-0.3843431538306452,-0.22639876921105995,-0.2252827999517233,0.06762567450358531,1.1895708394948754,0.08499439230454064,0.9099568720941621,-0.33712582655487716,-2.741820471088081,-0.6837110436270788,-0.13293734870427487,0
-0.6231570822092225,0.34523880446164024,-0.5013496263780187,-0.4999749468017829,-0.5914833396263204,0.0047524023476028235,0.7445090528250895,-0.5040998402217309,-1.0768365108967226,0.3989685366805855,-1.2139341990703723,0.5021671826054348,0
-0.9301980967391231,0.19823719288078617,-0.012064718773928304,-0.014225788314976463,-0.02487428372941841,0.34894965718975346,0.12197652280101964,1.6674872536919618,-0.6658861307068085,0.16472900562343845,0.1551342567263748,0.8197194482602896,0
-0.12116820598642764,0.20387106835342575,0.18490482555494248,0.18586741731540327,0.35224093060513545,0.19222367404812057,-0.08758888334569614,-0.163211168502721,0.5669650098629339,0.34974095153412915,0.506188306146794,-0.13293734870427487,0
-0.22045743400529838,0.1596232385108012,-0.043754967019311926,-0.0430241379734434,-0.11127534361738928,-0.17007794931825182,0.8492917558984453,1.0362119356937949,-0.008365522402945877,-0.5914422321447627,-0.2859326798339908,0.025838784123152547,0
0.00748412648609814,-0.3926982609203276,-0.36399412217850136,-0.3659131082688138,-0.216989581597965,0.47718000703290814,-0.3218090431567315,-0.163211168502721,0.40258485778696823,-2.6216051769368742,-0.4584569615576108,-0.13293734870427487,0
-0.2201640618185729,-0.5143115518461674,0.24934534210067763,0.2490293422984111,0.1652080480241166,0.5219588593590885,-0.4081006809818499,1.0362119356937949,-0.008365522402945877,-0.5058184900000564,1.5387684839472644,0.025838784123152547,0
-0.4753815658142774,0.19865030636611122,0.24121061561675478,0.24099579461863735,0.7949757734297688,0.9679381360622639,0.4116698783567729,1.1624669992934284,0.7313451619388995,0.17141423996470662,0.8102131326454227,0.18461491695057997,0
-0.11935620130371555,-1.0687255242875056,-0.36275475516037264,-0.3601956721259021,0.49454855865591035,0.762136340017695,-0.8765410006039206,-0.163211168502721,-0.33712582655487716,0.1997848767532597,1.5231146587492115,-0.13293734870427487,0
-0.23013871616721424,-0.5599152325732806,-0.26843235307567886,-0.2667402515582559,-0.387758735258895,0.24514413588815195,-0.6053387102964045,1.0362119356937949,-0.41931590259285995,-0.7997181271704428,-0.2161711839767446,0.025838784123152547,0
-0.09548088246055754,-0.7302974711560097,-0.31074154180001956,-0.3092221784314368,0.02696635220336366,0.6603662210945568,-0.6669755944572051,-0.06851987080299603,0.6491550859009166,-1.9612374759596929,0.21990620410481027,0.025838784123152547,0
-0.23747302083533267,-0.07863087636882352,-0.0033053156887026237,-0.003098071981002723,0.5799331354863754,0.10673677415268436,-0.40810068098184793,1.0362119356937949,0.3203947817489854,-1.4220977766700011,0.4845502837785217,0.025838784123152547,0
-0.029963970289942514,0.3014705392594826,-0.15437541703553728,-0.1522856372517005,0.2099333025543602,0.6196581735253016,0.7630001180733269,-0.163211168502721,0.07382455363503694,0.05527158962033981,-0.6210956772694605,-0.13293734870427487,0
-0.12657833425338103,-0.6909438779688047,-0.09550802101731881,-0.09406323726607518,0.7181748313071279,0.798773582830025,-0.9258505079325603,-0.06851987080299603,0.23820470571100258,-3.0077292630726795,0.7444828016713575,0.025838784123152547,0
-0.2811447305202736,-0.9279249749978193,-0.5980646120651113,-0.5964839932382856,-0.8178440111456818,0.16056185927203356,-0.7532672322823215,-1.1101241454999706,-0.008365522402945877,-2.216959633884625,-0.07492284150183696,0.18461491695057997,0
0.18887677707209402,-0.8075595128378664,0.13309166931232672,0.13532210504354272,0.25736917857128505,0.8700743449361746,-0.7779219859466433,-0.8828650310206309,-0.0905555984409287,-3.56382130536281,1.4322577265002794,-0.2917134815317023,0
-0.12745845081355506,-0.9305551048296861,-0.3382256938236111,-0.3365286517299127,-0.24951703943814205,0.24514413588815195,-0.5806839566320867,-0.06851987080299603,-0.6658861307068085,-0.6069316998889935,0.5942907759538906,0.025838784123152547,0
-0.23424592678135964,-0.7275416854634538,-0.2891913056117918,-0.28761064095408206,-0.24951703943814205,0.5219588593590885,-0.48206494197480937,-0.06851987080299603,-0.6658861307068085,-0.9193002952098451,0.3785884049580075,0.025838784123152547,0
-0.4092098392530317,0.9218398615267479,1.1142487194245698,1.1109782728023394,0.7949757734297688,1.1025008488606354,-0.03827937601705674,1.1624669992934284,3.8545680513822465,-0.62715795136471,1.4966850359208823,0.18461491695057997,0
0.055392432112337665,-0.6974900808948886,-0.17544359346778268,-0.17389879553646712,-0.03587078226061498,0.42968728486877605,-0.7779219859466433,-0.8828650310206309,0.07382455363503694,-2.2078096435772694,0.3711903762289086,-0.2917134815317023,0
-0.05264854319874633,-0.8129589302725827,-0.011579348766422429,-0.010392809251923204,0.7181748313071279,0.5219588593590885,-0.7779219859466453,-0.06851987080299603,-0.1727456744789115,-4.708415456174202,0.8423303514693053,0.025838784123152547,0
-0.3555879229016781,-0.707604307740297,-0.3947955637154587,-0.3946261918629685,-0.011434118857956458,0.8333754232638917,-0.49439231880696827,0.02617142689672893,-0.33712582655487716,-1.2733088339999714,0.7966949198008487,0.18461491695057997,0
