HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count
633.5714285714287,47.65117963529256,18.279760935634403,18.485314835404004,0.0,23.91304347826087,61.78571428571422,9.2,85.9375,0.9968414045951407,-4.572150867375218,47
648.9935064935064,21.472998343278814,12.631839146688499,12.774966338735153,0.0,13.636363636363635,23.21428571428578,4.4,62.5,0.9916796290369753,-3.713092290170187,45
653.7337662337663,34.9047329247723,13.410038812721941,13.533678001778984,0.0,13.636363636363635,36.071428571428555,6.285714285714286,85.9375,0.9944053262637427,-3.376403728246554,45
720.3214285714286,130.10139245280212,54.09112995802598,54.56875771309828,20.0,45.0,199.28571428571433,10.0,39.0625,0.9958907223555983,-4.64641455115525,41
801.3061224489796,68.11417170885662,43.806707375063205,44.46448961063798,20.0,51.42857142857142,74.28571428571422,8.75,0.0,0.9781196399465224,-3.941242618771326,36
839.5378151260504,65.81370287778606,47.2882449199236,48.01256502981398,35.294117647058826,70.58823529411765,110.35714285714289,6.8,39.0625,0.9858027758502742,-4.240169060408657,35
791.4285714285712,51.62773228144715,35.811296815276556,36.32949122645554,19.444444444444446,50.0,97.14285714285711,9.0,31.25,0.9631581666605118,-2.928540113322883,37
794.9420849420849,70.9696324461799,55.69698551098915,56.23669262739084,18.91891891891892,59.45945945945946,58.57142857142844,7.4,125.0,0.9760150962909858,-3.3755876150976523,38
766.2406015037593,63.130697349949834,33.193676920981076,32.8370856282939,13.157894736842104,55.26315789473685,68.57142857142844,9.5,148.4375,0.9671096610900657,-3.4871850777348725,39
832.530612244898,90.1047048097147,49.7044083687203,50.25275342306857,14.285714285714285,40.0,156.42857142857156,8.75,62.5,0.9862595335601163,-4.382197414039782,36
797.7380952380952,46.288958062198425,32.5576411921994,32.97057511675237,19.444444444444446,33.33333333333333,65.35714285714289,6.0,117.1875,0.9780786627529398,-3.7020009624485835,37
787.1428571428571,38.671240639624045,26.47250745195194,26.817116890923085,8.108108108108109,35.13513513513514,60.000000000000114,9.25,46.875,0.967386200872851,-2.9694611571196576,38
741.2820512820512,108.61089254667151,101.42698293789475,102.69667877941386,23.076923076923077,53.84615384615385,94.99999999999989,7.8,351.5625,0.843566144608712,-2.125127027132537,40
796.2698412698414,51.52629918413091,35.4076633499968,35.867235514231844,16.666666666666664,44.44444444444444,93.57142857142867,7.2,125.0,0.9647444894596987,-4.417021322899782,37
818.8492063492064,24.477798459582203,22.533421889291866,22.837025961342864,2.7777777777777777,38.88888888888889,32.14285714285734,6.0,31.25,0.9586047865821002,-2.5817875013283818,37
765.7142857142857,71.95405164974466,33.16957384097747,33.498716404295685,10.526315789473683,55.26315789473685,112.85714285714289,12.666666666666666,93.75,0.9501123905790273,-4.707461372254784,39
807.6190476190476,42.261162204839934,25.370720710846097,25.647371921956694,5.555555555555555,38.88888888888889,48.57142857142867,4.5,85.9375,0.987016628845162,-3.4153286541317405,37
774.3984962406015,59.97368569769817,28.120966340643523,28.365301066449224,2.631578947368421,34.21052631578947,44.64285714285711,6.333333333333333,156.25,0.9761837699603667,-2.9848410789800055,39
768.4210526315788,68.19134484458893,35.432089749327695,35.869589400637146,15.789473684210526,44.73684210526316,94.28571428571433,12.666666666666666,31.25,0.9907497805682457,-4.871153993121634,39
792.818532818533,33.74656526821799,29.20138846759472,29.541579028217186,2.7027027027027026,37.83783783783784,28.571428571428555,6.166666666666667,148.4375,0.9826688195067702,-2.5868144343118247,38
820.8979591836734,26.275586545186837,21.948865598942298,22.176654263549388,0.0,40.0,37.85714285714289,5.0,70.3125,0.9808204332847259,-2.416257438964024,36
753.3458646616542,59.35977261716517,30.18512471398613,30.37472047693962,10.526315789473683,47.368421052631575,73.21428571428567,7.6,62.5,0.9955277917918924,-3.971938339056217,39
764.8872180451128,36.284454997373345,23.772687076873254,23.830042638582213,2.631578947368421,36.84210526315789,52.14285714285711,9.5,0.0,0.9661144257557925,-3.1143995744820563,39
756.2406015037595,32.20593733503831,22.947456709685987,23.256577982150514,2.631578947368421,28.947368421052634,31.78571428571422,4.75,54.6875,0.9874240133062785,-2.8782501141923196,39
765.9774436090225,90.28046956026444,74.82061651221215,75.83485620221832,18.421052631578945,44.73684210526316,102.857142857143,12.666666666666666,234.375,0.8337992742016,-3.532665997533228,39
729.1785714285713,49.634865090462405,29.50667114522093,29.80372230862838,12.5,40.0,63.57142857142844,6.666666666666667,101.5625,0.9761644995513923,-4.250208483414577,41
