HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count
601.9642857142857,55.96865399609505,92.08752845104661,93.083052598418,6.25,12.5,20.714285714285666,3.6923076923076925,281.25,0.5861267923484909,-2.443590249112342,49
615.327380952381,22.073849885056497,12.143304121936032,12.273971664102195,0.0,8.333333333333332,37.85714285714266,4.8,62.5,0.9795729302284903,-3.8869639043247917,49
612.8267477203649,100.36247056511091,132.93342497171892,134.40152194764627,4.25531914893617,14.893617021276595,40.0,5.875,85.9375,0.8281950163015451,-4.3680192804022475,48
647.3650793650793,57.59396255493112,35.847155436320136,36.16864409810062,8.88888888888889,31.11111111111111,75.71428571428555,9.0,46.875,0.976454162498123,-4.5580024228081015,46
613.7202380952382,31.172958297074896,10.006511123858605,9.811510604320238,0.0,6.25,41.785714285714334,3.2,0.0,0.8529569449213097,-5.486640250290579,49
622.1884498480243,42.12822260252284,13.440856017020456,13.33096695948679,0.0,14.893617021276595,69.28571428571422,6.714285714285714,23.4375,0.9729699472543775,-5.125949240971499,48
699.0476190476192,35.323530169566666,23.092214560757483,23.36734585196309,4.761904761904762,33.33333333333333,52.142857142857224,4.2,78.125,0.9804286759479941,-3.1446439199094764,43
646.5079365079365,28.664710637844397,11.061474368878596,10.860424880273234,0.0,4.444444444444445,27.14285714285711,6.428571428571429,101.5625,0.9857358552806854,-3.250816036250073,46
619.0273556231002,27.26697086867251,9.656937040696999,9.674175300828404,0.0,6.382978723404255,30.714285714285666,6.714285714285714,70.3125,0.9285507311853138,-5.776142483957163,48
601.4868804664724,13.209327202484655,6.445084611256722,6.47644841997781,0.0,0.0,12.857142857142776,2.7222222222222223,23.4375,0.9915406932682017,-3.6700386938643446,50
580.4285714285713,16.023332633113107,6.362635619640773,6.426141426054607,0.0,0.0,15.71428571428578,3.125,39.0625,0.9233006760251002,-5.599215843857182,51
581.5428571428571,19.42068095646994,7.528925202325189,7.586330385541446,0.0,0.0,27.14285714285711,3.5714285714285716,0.0,0.9728875367913807,-5.00890923250588,51
624.5896656534956,78.68875270423612,54.65224414966414,55.1359804334831,14.893617021276595,31.914893617021278,94.28571428571433,9.4,85.9375,0.9367385711756681,-3.9207213232006795,48
625.7142857142857,18.676245060168558,10.478778148324823,10.560595422970529,0.0,2.127659574468085,24.28571428571422,5.875,70.3125,0.9546930570056412,-4.0497947775742285,48
622.3100303951368,31.725801154142182,14.472382903422746,14.628226628527917,0.0,17.02127659574468,40.71428571428578,5.222222222222222,62.5,0.972202065571482,-4.504764838889112,48
599.3452380952381,13.520407480535338,6.2235109528394705,6.290493995894035,0.0,0.0,21.78571428571422,4.363636363636363,0.0,0.9753046018319194,-4.161639916717846,49
575.9142857142858,25.888637939142804,8.777882925553701,8.867086646720233,0.0,4.0,37.85714285714289,6.25,62.5,0.9189420364905984,-5.380415110020905,51
574.2,11.802942615890426,5.495066129729085,5.5387895467515476,0.0,0.0,12.5,2.7777777777777777,0.0,0.9850135925624137,-4.2768249062187955,51
549.9460916442048,14.34045080770497,4.504489300892228,4.4436010783946385,0.0,0.0,11.428571428571445,2.5238095238095237,54.6875,0.9377886655498961,-4.833052808395813,54
617.0212765957447,58.83128976554681,15.127379879057836,14.941867042401592,0.0,12.76595744680851,117.14285714285711,6.714285714285714,39.0625,0.9837904539858319,-5.415424414826986,48
609.4345238095239,33.4559412845751,10.499881106785054,10.545541364672408,0.0,6.25,46.42857142857133,6.0,54.6875,0.9271842866783185,-5.844270765728896,49
586.3714285714285,24.73551894629848,9.889013420069965,9.788652350606709,0.0,4.0,32.14285714285711,5.555555555555555,101.5625,0.9165162788973719,-3.7805614836473627,51
578.2571428571429,45.9499120672944,27.278317804452914,27.5247102895502,6.0,16.0,33.92857142857156,4.166666666666667,31.25,0.9358586588574846,-5.148410283736038,51
619.9696048632218,49.63709413950625,23.080238880843613,23.334748763423924,4.25531914893617,25.53191489361702,37.14285714285711,6.714285714285714,70.3125,0.994571652309218,-4.39346471906128,48
598.9212827988338,38.84660507085566,16.760365865504802,16.93171966160226,2.0408163265306123,16.3265306122449,29.999999999999886,5.444444444444445,31.25,0.9150124032527248,-4.415251308855608,50
573.7535014005603,33.44439281799548,13.752921767495705,13.891469610760732,0.0,9.803921568627452,51.42857142857156,4.25,0.0,0.9648608944824021,-4.654739452403434,52
589.4460641399417,37.29800053746499,15.489463173001017,15.507032240944623,2.0408163265306123,12.244897959183673,54.28571428571422,5.444444444444445,78.125,0.9620315102069965,-3.937615906622581,50
579.2285714285714,44.28826288161708,15.111690243235426,15.124374458559853,2.0,16.0,55.357142857143,7.142857142857143,0.0,0.9347129479634624,-4.680986502120778,51
614.9848024316109,20.401629152777147,12.803545981765643,12.938588747368794,0.0,8.51063829787234,20.714285714285666,4.7,70.3125,0.9009126541566264,-3.461483648393696,48
618.9057750759879,37.03425686496417,16.163813144435753,16.257473122163066,2.127659574468085,12.76595744680851,42.14285714285711,7.833333333333333,39.0625,0.9848705682292213,-4.245692816708829,48
652.6948051948052,65.00499481308609,31.78445441528698,32.14683833383968,9.090909090909092,34.090909090909086,64.642857142857,11.0,0.0,0.9821073027371684,-4.355384231490927,45
594.5772594752187,25.431613635295726,13.671311638052929,13.813890236567683,0.0,16.3265306122449,29.999999999999886,4.9,23.4375,0.9557509537354996,-4.465318659394734,50
612.202380952381,24.03853891789764,14.586499149789445,14.742146779000963,2.083333333333333,6.25,37.85714285714289,6.0,0.0,0.9393713412138034,-3.411903362440293,49
627.329192546584,17.813874425700273,13.770058550044554,13.925324296826965,0.0,19.565217391304348,22.499999999999886,5.111111111111111,0.0,0.8364927816090746,-3.7524153796389332,47
635.9937888198758,54.36553827515327,22.356623047864538,22.35653084096551,2.1739130434782608,32.608695652173914,72.49999999999989,9.2,109.375,0.9721301604537229,-5.318538516167029,47
675.4817275747507,33.11042606409033,26.22045285108993,26.425488275265092,4.651162790697675,48.837209302325576,50.00000000000023,8.6,85.9375,0.90732497312403,-3.594248414733161,44
644.1904761904761,36.80591426218515,17.72287181945288,17.896935427858473,0.0,24.444444444444443,55.714285714285666,9.0,23.4375,0.9280558837037748,-4.9320210461986225,46
639.968944099379,30.30231520223165,14.90864090707617,15.044221217559839,2.1739130434782608,10.869565217391305,26.785714285714334,5.111111111111111,70.3125,0.8888191473657497,-5.221419115091524,47
597.6967930029156,14.300041406541212,8.813544770895033,8.905542743804604,0.0,4.081632653061225,15.71428571428578,3.2666666666666666,0.0,0.8908227527449581,-3.6076124165096553,50
585.7142857142858,15.383477995953267,8.135155684895814,8.200383300164077,0.0,2.0,19.64285714285711,5.0,46.875,0.971331665470164,-4.865427150296271,51
575.6302521008404,22.927412992019033,9.856107606091625,9.918451330794179,0.0,1.9607843137254901,32.142857142857224,4.25,46.875,0.9477142245460728,-4.661075680417055,52
610.8510638297873,21.309523501905613,11.536755044103534,11.664067822259913,0.0,6.382978723404255,28.57142857142844,5.875,78.125,0.9419983064281946,-4.576629969494062,48
631.5555555555555,68.3246521477807,59.403341297677756,60.08881548353171,8.88888888888889,24.444444444444443,51.42857142857133,7.5,31.25,0.9674211737501647,-4.488204259237654,46
606.8154761904763,20.017880811372546,10.941362679383504,11.047311066615421,0.0,6.25,26.071428571428555,5.333333333333333,46.875,0.9576605157010047,-4.541035043195358,49
612.8571428571428,52.893222535969336,36.99084996815375,37.37170040190446,6.382978723404255,19.148936170212767,65.0,6.714285714285714,23.4375,0.9171716313602155,-3.1970268797417183,48
699.21768707483,53.16110209170815,36.78668683806212,37.1893638085919,7.142857142857142,47.61904761904761,68.57142857142867,7.0,54.6875,0.9573062332497242,-3.8500418169967197,43
752.4175824175824,70.78139433276228,46.44158290784279,47.06196529294746,17.94871794871795,46.15384615384615,61.42857142857133,9.75,78.125,0.9876584503040187,-3.5100553810187236,40
730.7142857142857,54.86580365087538,36.50480424000014,36.83755081758601,17.5,45.0,59.28571428571422,8.0,70.3125,0.9422181005097013,-4.072555775400249,41
758.8721804511279,80.7344648945741,38.845728507473474,38.81530698871331,21.052631578947366,65.78947368421053,121.42857142857133,9.5,195.3125,0.972149939469587,-3.6678896285547578,39
813.4285714285714,47.90847616899889,40.19311128138493,40.722493912116335,22.857142857142858,60.0,69.28571428571445,7.0,31.25,0.9923492653026792,-3.549203398150668,36
788.9575289575289,42.021817905927094,32.07311658158958,32.479840998173046,8.108108108108109,59.45945945945946,61.42857142857156,7.4,0.0,0.9869252446031388,-3.679163506807952,38
791.7857142857142,37.96173460816354,29.381376858861614,29.59180361798039,8.333333333333332,44.44444444444444,62.5,7.2,39.0625,0.9749553286836967,-3.075401415545713,37
727.0714285714287,59.78677444672955,25.61744074920414,25.81055389759162,2.5,42.5,78.21428571428578,10.0,148.4375,0.9610206112222749,-5.539977013821768,41
701.9163763066202,191.74057988624108,125.44044851023526,126.66256982000088,34.146341463414636,51.21951219512195,201.42857142857156,13.666666666666666,164.0625,0.9162806514194913,-4.2778457929050235,42
887.4458874458875,96.49386517968912,93.38893053750418,94.86129257413039,39.39393939393939,78.78787878787878,127.14285714285711,8.25,156.25,0.9522424966527689,-2.8677697509978755,34
880.2164502164503,47.9784193782566,48.391209776915765,49.16016199445039,24.242424242424242,72.72727272727273,50.0,6.6,93.75,0.9868886282524862,-2.104445918014877,34
836.530612244898,42.83933203333019,40.319849653867074,40.92610831942408,20.0,62.857142857142854,80.0,7.0,125.0,0.9863929909564866,-2.8179289290806326,36
771.8045112781955,41.5298777482354,33.79393118426633,34.229451190432286,15.789473684210526,44.73684210526316,54.64285714285711,9.5,54.6875,0.9889264083793085,-3.1905751410470455,39
787.4131274131275,43.05883471391661,30.524515258166375,30.906821519789226,10.81081081081081,45.94594594594595,58.57142857142867,6.166666666666667,46.875,0.969112113162023,-3.4159530367021262,38
746.1538461538463,42.36452958471058,29.940865456345325,30.341243430714563,7.6923076923076925,46.15384615384615,62.14285714285711,9.75,109.375,0.9776888003941774,-3.8810897412731813,40
770.0375939849622,86.88104657493113,60.769563752376605,61.419392128908164,13.157894736842104,52.63157894736842,91.42857142857133,7.6,23.4375,0.9898213933100496,-4.230426567494344,39
772.1235521235521,71.30753365664057,43.663057440289435,44.23667828695209,29.72972972972973,56.75675675675676,115.71428571428578,18.5,85.9375,0.9680932299966557,-3.6668119497155667,38
776.4092664092664,60.010034706622015,36.181859876559464,36.57075095035493,8.108108108108109,45.94594594594595,84.28571428571422,7.4,39.0625,0.9789300698003192,-3.9279610149835675,38
739.1353383458646,56.07451062398283,30.770577848233135,31.012860425918667,5.263157894736842,52.63157894736842,85.35714285714289,9.5,62.5,0.991444871605552,-3.4767945605254713,39
817.2244897959183,62.94011221746845,37.03847647374009,37.58035517469472,20.0,57.14285714285714,87.14285714285722,11.666666666666666,132.8125,0.9709994270204625,-4.142758648534251,36
722.7857142857143,74.88903355591376,51.06351920106251,51.60565980632725,15.0,50.0,112.85714285714289,13.333333333333334,195.3125,0.8739086103872767,-4.231241693111904,41
715.0871080139373,125.6550383035642,42.96237081589479,43.303400078963136,17.073170731707318,41.46341463414634,202.8571428571429,10.25,218.75,0.9884487951329731,-5.455013827903013,42
741.9413919413919,72.71731176731285,45.213421578885544,45.820086873930045,25.64102564102564,56.41025641025641,129.28571428571422,9.75,54.6875,0.9761633882648747,-4.054917606720456,40
705.8188153310106,67.60584312681861,34.28794635591527,34.15633019992519,14.634146341463413,43.90243902439025,90.0,6.833333333333333,78.125,0.9849474130813464,-3.7071063572691996,42
769.8496240601504,70.86790729176654,38.96127881054053,38.87230317222143,21.052631578947366,44.73684210526316,97.14285714285722,9.5,117.1875,0.9871332006171608,-3.7333549301741056,39
785.3667953667951,32.283476192628,30.19494483978321,30.524700975022053,13.513513513513514,45.94594594594595,45.714285714285666,7.4,70.3125,0.9930394133232525,-2.3130739860289373,38
732.25,35.11644306477687,23.059997281452937,23.32735215259272,2.5,30.0,40.71428571428578,6.666666666666667,125.0,0.959024229242456,-3.3936094507932184,41
717.6428571428571,62.42823195019223,30.34340348424761,30.431907050043232,7.5,45.0,96.07142857142856,10.0,0.0,0.9882945366805306,-3.9177101619557333,41
709.2682926829267,86.21586692313724,44.747591429880444,45.2156875292648,19.51219512195122,51.21951219512195,127.14285714285711,8.2,195.3125,0.9295930110061641,-4.090875638001256,42
831.6734693877551,65.45939396769369,56.83847504022218,57.44242839839598,40.0,68.57142857142857,90.71428571428578,8.75,54.6875,0.9962829583449336,-2.78166105018382,36
808.2142857142858,69.41099550774426,46.30359946715979,46.890078607192756,25.0,58.333333333333336,109.28571428571422,9.0,85.9375,0.9619754830308217,-3.4425887795049666,37
806.3673469387755,70.66171788321329,48.87817130634185,49.52838806674203,34.285714285714285,62.857142857142854,112.85714285714289,11.666666666666666,78.125,0.9882999964854963,-3.6458310235720996,36
775.0193050193051,72.85062344129092,51.22424135596673,51.794740788109166,29.72972972972973,70.27027027027027,101.42857142857144,12.333333333333334,46.875,0.9929707775320203,-3.3832268101547256,38
793.5907335907335,70.83533140168846,51.16389121413983,51.742600709812564,24.324324324324326,67.56756756756756,88.57142857142856,12.333333333333334,0.0,0.9864410078241633,-3.201370615854766,38
774.0926640926641,61.519093658789245,35.402608254220674,35.453537944324815,16.216216216216218,37.83783783783784,70.0,7.4,54.6875,0.9895004695939426,-3.2599426744456004,38
828.5714285714287,99.85403512794329,67.77017868389856,68.6050019669236,51.42857142857142,80.0,157.1428571428571,17.5,46.875,0.9874171476983059,-4.4990598682343315,36
802.3809523809524,106.00621578122936,55.09334776477127,55.897534696824,25.0,55.55555555555556,185.3571428571429,6.0,109.375,0.9895477479008324,-4.639653701674037,37
778.6842105263158,97.3733250552548,53.54606864356585,54.262085896162674,23.684210526315788,50.0,136.78571428571433,7.6,78.125,0.9900115615082844,-4.394927368718306,39
801.8650793650793,121.88453143146417,63.83287216249258,63.718317692825515,30.555555555555557,77.77777777777779,227.142857142857,12.0,117.1875,0.9906904000971524,-4.720326308187753,37
756.8045112781956,65.83205345464131,41.45252935275194,41.96504672676336,21.052631578947366,47.368421052631575,70.0,7.6,125.0,0.9893270912168476,-3.255826459478476,39
771.7760617760619,86.85119380042185,52.12437158737441,52.823900191929035,27.027027027027028,67.56756756756756,144.28571428571422,12.333333333333334,156.25,0.996445273406398,-4.221671296922536,38
781.6216216216214,81.00639805794503,44.96849489231121,45.59144137937422,13.513513513513514,62.16216216216216,111.42857142857144,9.25,93.75,0.9903036990676547,-4.051706687369365,38
769.5864661654135,103.92140730511417,46.372553078142126,46.955446943577705,28.947368421052634,71.05263157894737,191.07142857142867,12.666666666666666,0.0,0.984550673675523,-5.194411652970569,39
709.8257839721255,85.88803528012932,42.46126686373677,42.954468245215196,19.51219512195122,46.34146341463415,127.14285714285711,10.25,70.3125,0.9417803390132746,-4.101178303652986,42
722.1428571428571,25.636839009331297,21.833775725422473,22.118698613041683,2.5,37.5,39.285714285714334,6.666666666666667,31.25,0.9570137502796636,-3.216356702467268,41
721.6785714285713,27.708370464991653,21.26186681922378,21.50497272580312,5.0,27.500000000000004,34.64285714285711,5.0,23.4375,0.9802821149749913,-3.3934755073382075,41
703.7282229965157,35.895082445275314,21.683013195229364,21.93417558532938,0.0,39.02439024390244,45.71428571428578,6.833333333333333,101.5625,0.95344598858238,-3.440985546041897,42
711.4285714285713,61.606777882870695,36.6578648871531,37.07465078622735,17.5,50.0,69.64285714285722,8.0,132.8125,0.9693960153302764,-4.175644092043658,41
599.4169096209912,91.5865071751462,49.58544127457734,50.10149454249363,12.244897959183673,22.448979591836736,77.14285714285711,5.444444444444445,101.5625,0.6854666581182484,-5.342652657191182,50
600.7871720116618,41.30838603945337,17.6355296138762,17.822128792996104,2.0408163265306123,16.3265306122449,68.57142857142844,7.0,62.5,0.9639447347556952,-4.486928656880415,50
592.6239067055393,39.618017677892574,17.465953275144294,17.611763945334225,2.0408163265306123,20.408163265306122,45.714285714285666,6.125,85.9375,0.9383721643136992,-4.43626080260784,50
483.8095238095238,52.5527302958403,8.958183341060355,8.890152795766218,0.0,3.3333333333333335,57.85714285714283,6.666666666666667,0.0,0.9548748656680295,-6.359918419861352,61
452.12053571428567,12.86090191331742,4.809288065886702,4.845977174977263,0.0,0.0,16.071428571428555,4.266666666666667,0.0,0.9777102422769623,-4.032958416171339,65
498.83777239709445,24.08271369599964,8.764251488404785,8.840761710383797,0.0,1.694915254237288,41.42857142857139,6.555555555555555,78.125,0.9228612684570612,-4.763095430587731,60
535.1688311688313,67.34041122017605,49.3150361362095,49.776694403622805,5.454545454545454,10.909090909090908,45.714285714285666,6.111111111111111,85.9375,0.9140982877111796,-3.401081515352538,56
520.8928571428571,24.331602940820797,8.715243719961611,8.781457573432624,0.0,3.571428571428571,20.35714285714289,3.2941176470588234,39.0625,0.9251414273206308,-5.175517398343864,57
519.7448979591836,32.78886994162451,10.238346921299872,10.325227401662163,0.0,7.142857142857142,47.499999999999886,6.222222222222222,101.5625,0.9725160388756091,-4.664792614866406,57
543.2804232804233,38.204433200644274,12.46481378101183,12.575591171817557,0.0,9.25925925925926,40.0,7.714285714285714,85.9375,0.9603530780808018,-5.583516820446309,55
605.9821428571428,81.2337862509084,61.524276898234504,62.18833067789154,16.666666666666664,37.5,60.71428571428589,8.0,0.0,0.9246629569980783,-4.177635594900891,49
483.7857142857143,37.38681755110741,29.173439776236947,29.39748899826551,5.0,11.666666666666666,50.35714285714295,4.0,39.0625,0.8800297620168811,-3.68452723545125,61
471.8663594470046,43.930043165443465,12.790616332920733,12.893651003474458,0.0,12.903225806451612,52.85714285714289,6.2,15.625,0.958555903559034,-4.873351670205939,63
450.96703296703294,22.184735301029978,6.869780022025475,6.921747814573419,0.0,0.0,24.285714285714278,3.611111111111111,31.25,0.991952459142603,-4.211287259900423,66
489.50000000000006,32.374948999584554,12.997618385999012,13.108824020128083,0.0,13.333333333333334,30.35714285714289,5.0,46.875,0.9868613200378313,-3.7757279305451674,61
538.2010582010583,69.64356427047747,39.828763239762885,40.18779411278737,5.555555555555555,20.37037037037037,72.5,9.0,31.25,0.9847817980057176,-3.3378702122069366,55
