HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count,Label
643.1746031746031,42.254297833778814,15.571964723284854,15.74980198841251,2.2222222222222223,11.11111111111111,39.999999999999886,5.0,39.0625,0.9186116738333661,-5.47919956199986,46,No Definido/Transitorio
623.6170212765957,18.287002729815086,12.450434115792692,12.525198893246754,0.0,8.51063829787234,20.714285714285552,4.7,54.6875,0.9705183208376325,-2.407421669525542,48,No Definido/Transitorio
653.0793650793652,28.57622614843351,18.64122747517116,18.739222931472362,4.444444444444445,22.22222222222222,35.714285714285666,6.428571428571429,46.875,0.8899756995166599,-3.6801312641616897,46,No Definido/Transitorio
683.1632653061225,43.18634967021756,25.857133231946158,26.164658376028832,7.142857142857142,40.476190476190474,61.071428571428555,7.0,39.0625,0.7363094543809391,-4.889973097742274,43,Baseline
714.0714285714287,52.049115394943335,33.81390881123792,34.25304497139549,12.5,60.0,66.07142857142867,5.714285714285714,117.1875,0.9721375796619176,-3.977608650780704,41,Baseline
854.2016806722688,50.51122835607597,62.28736246280353,63.236477137933036,50.0,79.41176470588235,88.21428571428567,6.8,54.6875,0.994901637933089,-2.1186049089108856,35,Baseline
821.8775510204081,72.71923959002316,54.87900037238972,55.29000463037267,37.142857142857146,82.85714285714286,94.28571428571422,11.666666666666666,93.75,0.9921201095248737,-2.870180460480685,36,Baseline
867.7056277056276,64.46002102428648,59.410368091223724,60.29115226527566,36.36363636363637,90.9090909090909,97.142857142857,8.25,62.5,0.9972184248351453,-2.2578658142151395,34,Baseline
770.639097744361,62.31664543906252,43.78027673505896,44.29460477317764,21.052631578947366,71.05263157894737,83.21428571428567,12.666666666666666,93.75,0.9559109973375627,-3.226950469480247,39,Baseline
819.9183673469388,47.27628540528361,49.21289224893618,49.95295906398039,34.285714285714285,77.14285714285715,72.14285714285734,7.0,54.6875,0.9940167977964266,-2.3019240590631567,36,Baseline
811.7142857142857,65.26499680474343,57.49001687959684,58.33548220526615,28.57142857142857,62.857142857142854,75.00000000000011,8.75,156.25,0.9919496391943318,-2.7312926187634328,36,Baseline
831.9591836734694,70.37209090389143,58.065554707221935,58.78734108205345,37.142857142857146,77.14285714285715,123.57142857142856,8.75,203.125,0.9912176546322834,-2.295693083781308,36,Baseline
736.7032967032968,61.47240423038619,31.164302473460843,31.533971901190434,12.82051282051282,51.28205128205128,102.85714285714289,13.0,31.25,0.9863634636694959,-4.426542535054023,40,Baseline
774.1698841698842,39.405126423833146,30.47340016988311,30.90543273592447,8.108108108108109,54.054054054054056,51.428571428571445,7.4,39.0625,0.9963734689869758,-3.358248488832132,38,Baseline
756.5934065934066,27.403997812214865,27.76299881343745,28.12081149078629,2.564102564102564,41.02564102564102,41.428571428571445,6.5,78.125,0.9851638628176969,-2.096680283119171,40,Baseline
813.2142857142857,55.920992788060666,54.79301098204163,55.496604329400014,38.88888888888889,72.22222222222221,73.92857142857144,9.0,210.9375,0.9859259279499989,-2.3285417688188277,37,Baseline
773.6293436293436,33.016512385321526,36.46512327443171,36.83484709455748,13.513513513513514,64.86486486486487,42.857142857142776,7.4,0.0,0.9953032427172367,-2.2661964536570034,38,Baseline
764.7104247104247,41.92486647710401,35.077659227359334,35.51123685520849,13.513513513513514,70.27027027027027,52.857142857142776,7.4,117.1875,0.9844035412626232,-2.657130138374736,38,Baseline
754.1353383458647,46.514223902234036,36.49796554938845,36.99393469564288,21.052631578947366,52.63157894736842,58.571428571428555,7.6,109.375,0.9453031984979663,-2.8048108826986056,39,Baseline
815.5510204081634,49.42013265090519,46.67066809575586,47.368759092011125,25.71428571428571,74.28571428571429,52.857142857143,7.0,93.75,0.99172144585474,-2.2250599494325907,36,Baseline
801.5079365079365,31.76984367733263,35.352452791388444,35.8498268340813,16.666666666666664,66.66666666666666,49.64285714285711,7.2,54.6875,0.9891154975743505,-2.110298361669469,37,Baseline
808.968253968254,45.27417107903163,44.74742854640962,45.24056773850221,27.77777777777778,63.888888888888886,49.642857142857224,6.0,78.125,0.9723855577479951,-2.5892973768887337,37,Baseline
830.7346938775512,52.559200519531046,52.81795049372651,53.61141873838262,40.0,77.14285714285715,82.14285714285711,5.833333333333333,164.0625,0.9765682297903664,-2.0757115694107715,36,Baseline
