HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count,Label
826.1632653061224,72.38997648090886,23.207659041257696,22.753497184129493,2.857142857142857,31.428571428571427,107.85714285714289,7.0,0.0,0.9703385240443313,-6.362303008612158,36,No Definido/Transitorio
802.7380952380953,48.43362805459254,18.026543435211718,18.232195841041055,0.0,30.555555555555557,81.42857142857156,6.0,70.3125,0.9652250423076736,-6.257488432104442,37,No Definido/Transitorio
833.4285714285713,58.44750160766217,23.048047314121813,23.368360025511652,2.857142857142857,40.0,73.57142857142867,8.75,101.5625,0.9523229222768541,-7.494576518079807,36,No Definido/Transitorio
817.6190476190476,36.336618640531285,21.896922584210145,22.032077766170026,0.0,47.22222222222222,48.214285714285666,7.2,62.5,0.7315618408363129,-4.689193596898271,37,No Definido/Transitorio
895.0892857142857,55.64031187425286,30.226269806882346,30.306531407458767,15.625,28.125,75.71428571428567,6.4,164.0625,0.9578227620412278,-3.972037509883845,33,No Definido/Transitorio
869.7899159663864,47.492644814051616,30.45622993523093,30.90891470174228,8.823529411764707,44.11764705882353,74.642857142857,8.5,101.5625,0.9331161663837725,-4.28318752854773,35,No Definido/Transitorio
899.3303571428571,20.445931765038697,24.962117447025694,25.369509759854314,0.0,43.75,23.571428571428555,5.333333333333333,78.125,0.9833346384385092,-2.0684266440774217,33,No Definido/Transitorio
886.6666666666667,43.160631784699596,28.146392091262822,28.55515089310472,6.0606060606060606,42.42424242424242,58.57142857142844,8.25,31.25,0.9283195626695419,-5.172096757938687,34,No Definido/Transitorio
866.2770562770563,43.882001147818755,20.17303969688864,20.481319464443896,3.0303030303030303,24.242424242424242,48.571428571428555,8.25,70.3125,0.9426442401060688,-5.7723459015688405,34,No Definido/Transitorio
833.0672268907564,80.32104132032032,24.401303735559967,24.771996777936785,0.0,38.23529411764706,115.35714285714289,11.333333333333334,164.0625,0.9204722607900988,-7.204473448963312,35,Baseline
856.6806722689076,85.83737236498497,40.56877620742903,41.19757589640754,20.588235294117645,41.17647058823529,153.57142857142856,8.5,39.0625,0.9843145485802494,-5.141916717707362,35,Baseline
947.4193548387096,90.07738121249142,51.20320993339181,52.075298699996694,29.03225806451613,64.51612903225806,115.71428571428567,15.5,171.875,0.9304268146718415,-4.656539131982661,32,Baseline
933.225806451613,37.25435233110718,27.151627655699436,27.521812303603554,0.0,48.38709677419355,57.142857142857224,10.333333333333334,39.0625,0.9728513154092903,-4.457820583672344,32,Baseline
921.6129032258063,94.5341186189358,41.694548494373464,42.38716029882697,19.35483870967742,58.06451612903226,120.71428571428567,10.333333333333334,54.6875,0.974969711010998,-5.768819872864413,32,Baseline
919.9078341013825,52.72691226230812,27.20169062372991,27.297588523489544,6.451612903225806,41.935483870967744,62.85714285714289,6.2,54.6875,0.9639007079853632,-5.369068297168243,32,Baseline
955.2857142857141,38.420888495265935,26.986847475470732,27.232896327874222,6.666666666666667,40.0,53.92857142857156,7.5,23.4375,0.9608249536306419,-3.9423860156391544,31,Baseline
929.3548387096773,51.95738535062287,36.01964694422192,35.74232068786081,9.67741935483871,41.935483870967744,74.28571428571433,5.166666666666667,148.4375,0.9591609800751367,-4.520524846534085,32,Baseline
974.6305418719211,66.96530494180948,37.36004007963842,37.99433916882796,13.793103448275861,62.06896551724138,77.14285714285711,9.666666666666666,54.6875,0.98720652863039,-5.111687294178944,30,Baseline
960.3809523809523,42.23011478100761,35.962682981198625,36.49897985301296,10.0,46.666666666666664,61.07142857142867,5.0,125.0,0.9061239237846054,-4.401241052788992,31,Baseline
1002.3469387755102,33.18610179484415,24.59498071439876,25.06344064065196,7.142857142857142,35.714285714285715,51.071428571428555,5.6,93.75,0.9296411899537566,-3.854952557077244,29,Baseline
