HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count,Label
714.1811846689895,59.3479795608008,32.53412650979125,32.94851128054795,9.75609756097561,56.09756097560976,71.42857142857144,10.25,70.3125,0.845895359523912,-5.153603872658548,42,No Definido/Transitorio
710.8362369337979,32.86642044446361,17.283648046518373,17.480459300377998,0.0,24.390243902439025,48.57142857142867,5.857142857142857,54.6875,0.9797430860935594,-3.0743729431644082,42,No Definido/Transitorio
697.7551020408164,40.041221737631794,24.157274626327926,24.450862947044467,4.761904761904762,21.428571428571427,47.142857142857224,6.0,39.0625,0.9748667849931015,-3.421433312683392,43,No Definido/Transitorio
713.9024390243903,52.14190252574677,22.1105755470184,22.354360322579375,0.0,41.46341463414634,85.71428571428567,8.2,70.3125,0.9642693085965008,-4.976244402009658,42,No Definido/Transitorio
744.6153846153848,94.22215990766206,53.36677701872462,53.88955868870596,38.46153846153847,69.23076923076923,169.28571428571433,7.8,226.5625,0.9119535141012843,-4.539268614625265,40,No Definido/Transitorio
837.4285714285716,51.237741191908334,59.37246867037287,60.25513557743003,42.857142857142854,77.14285714285715,70.71428571428578,8.75,125.0,0.9493611029922299,-2.0607637687106974,36,Baseline
903.4375,88.97844593688397,72.10737367095118,73.15540886926304,53.125,84.375,122.5,10.666666666666666,148.4375,0.9612205617207773,-2.935424471667352,33,Baseline
854.2857142857143,72.3837914543451,56.54655387467959,57.44345976508337,39.39393939393939,63.63636363636363,92.85714285714278,11.0,156.25,0.9726825218745581,-4.0520404979556455,34,Baseline
924.9308755760368,121.78928982863357,116.51078020836485,118.50247267869183,70.96774193548387,87.09677419354838,136.42857142857144,15.5,132.8125,0.987248997513425,-3.0327920330407827,32,Baseline
949.095238095238,70.11951527718237,84.00722129745533,85.29274127429981,56.666666666666664,80.0,90.71428571428578,7.5,85.9375,0.977801473015201,-2.2247295617304297,31,Baseline
900.4608294930875,41.01830866600448,57.951422302983865,58.93065379213737,48.38709677419355,70.96774193548387,80.71428571428578,6.2,117.1875,0.9469185809080473,-2.2018666989149125,32,Baseline
882.4107142857142,69.35557549710451,56.98307153075954,57.906798209809224,40.625,75.0,90.35714285714278,6.4,93.75,0.9819048934142564,-3.1214368279689446,33,Baseline
939.2857142857143,80.51623550660338,71.25002314900176,72.50868776877938,50.0,76.66666666666667,97.50000000000011,15.0,132.8125,0.9860443041318717,-2.6741744241321705,31,Baseline
912.6728110599078,40.32308623777826,42.21261377722021,42.93151729330475,22.58064516129032,64.51612903225806,58.57142857142867,7.75,70.3125,0.9597697149763953,-2.130640612075267,32,Baseline
868.1932773109245,45.11965651765091,37.89204468081346,38.47832277319875,20.588235294117645,58.82352941176471,67.85714285714289,6.8,23.4375,0.9934400494742637,-2.716653616386461,35,Baseline
