HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_IQRNN,HRV_HTI,HRV_TINN,HRV_HFn,HRV_LnHF,ECG_R_Peaks_Count,Label
745.897435897436,116.25751052147494,96.74731502503955,98.0417310726912,17.94871794871795,48.717948717948715,85.71428571428578,9.75,367.1875,0.9360001939216588,-2.709756103607465,40,No Definido/Transitorio
760.9398496240602,41.65399503467267,35.44920933336495,35.88270029450576,5.263157894736842,55.26315789473685,37.14285714285711,5.428571428571429,109.375,0.9505161796259404,-2.073763566808735,39,No Definido/Transitorio
780.6949806949807,53.24676394798236,36.79476695514521,37.197674532230714,18.91891891891892,48.64864864864865,72.85714285714278,7.4,109.375,0.942507949450992,-3.8280934870244026,38,No Definido/Transitorio
725.1785714285714,40.966460864357266,27.1486402167787,27.452798005262995,10.0,40.0,65.71428571428567,8.0,93.75,0.8875932782590461,-4.275580228718827,41,No Definido/Transitorio
820.793650793651,73.17015151165411,51.5582265876453,52.29715367615467,25.0,52.77777777777778,134.6428571428571,9.0,210.9375,0.8883202412245714,-2.8723446680765234,37,No Definido/Transitorio
784.7876447876447,92.38353961535167,35.49935325654051,35.966907008260364,16.216216216216218,59.45945945945946,155.71428571428578,9.25,62.5,0.9109161337617214,-5.826798080927324,38,No Definido/Transitorio
769.0601503759399,43.475939819224855,38.80737216797298,39.3398675162564,21.052631578947366,55.26315789473685,48.214285714285666,7.6,70.3125,0.7420752170485477,-3.795353857398326,39,No Definido/Transitorio
790.1158301158302,65.4527043405013,47.96422514149516,48.623021818155884,21.62162162162162,70.27027027027027,77.14285714285722,9.25,101.5625,0.9185626116516508,-3.911932006217291,38,No Definido/Transitorio
829.061224489796,53.71878094137538,45.13551690137584,45.796415273834505,25.71428571428571,62.857142857142854,38.57142857142867,5.833333333333333,117.1875,0.9521222713806813,-3.008943707202517,36,No Definido/Transitorio
789.3253968253968,69.6885918786601,48.70030920454279,49.36961559073992,33.33333333333333,69.44444444444444,74.28571428571433,7.2,125.0,0.9422917914927986,-3.492104257183839,37,No Definido/Transitorio
807.8174603174604,56.78611717080657,61.62190742924677,62.39236658981413,25.0,63.888888888888886,70.00000000000011,7.2,179.6875,0.807164751863659,-2.9738133444249577,37,Baseline
786.9444444444446,68.94300073378129,50.31562190393931,50.993659254566275,33.33333333333333,69.44444444444444,98.21428571428578,7.2,179.6875,0.9424881005920465,-4.02304637887132,37,Baseline
808.6122448979592,68.97942845758016,46.27738798436513,46.96122536869962,22.857142857142858,48.57142857142857,109.28571428571422,8.75,187.5,0.8243695348429328,-3.341476340216318,36,Baseline
854.327731092437,63.840677244294824,52.97226261035681,53.73312538036123,29.411764705882355,82.35294117647058,110.0,11.333333333333334,85.9375,0.7947333822328442,-4.3984753158451735,35,Baseline
765.0751879699247,92.33545007876918,39.9917255644693,40.53247657332784,15.789473684210526,57.89473684210527,148.21428571428578,7.6,15.625,0.975441604971308,-4.976503916483901,39,Baseline
722.3571428571429,86.59411083553647,63.09105660344077,63.875714168672815,27.500000000000004,65.0,112.14285714285711,13.333333333333334,54.6875,0.9619644152435904,-3.483998891837816,41,Baseline
834.9159663865546,86.81414917385605,72.3900655005832,73.4914245793601,35.294117647058826,61.76470588235294,100.0,8.5,171.875,0.9726092499804064,-3.1012934613943024,35,Baseline
821.1020408163264,85.08599259671801,61.59494764207541,62.491776169633184,25.71428571428571,54.285714285714285,154.28571428571422,11.666666666666666,117.1875,0.9184573983363596,-3.9648328605369922,36,Baseline
852.8151260504202,63.514357663852515,46.47633241054191,46.974973270785064,23.52941176470588,67.64705882352942,86.42857142857144,8.5,156.25,0.8016500812210006,-4.152912102488489,35,Baseline
821.1428571428571,58.76459232330615,75.43232738293155,76.526743933182,31.428571428571427,68.57142857142857,81.42857142857144,11.666666666666666,117.1875,0.9233838401409236,-1.9756148313799482,36,Baseline
785.6349206349207,86.6102455203178,75.04828377757336,76.14068250837856,44.44444444444444,77.77777777777779,128.92857142857133,12.0,187.5,0.962349056431971,-2.7698574552215596,37,Baseline
835.1680672268908,37.111233133953085,46.53484341013665,47.24973127702837,38.23529411764706,73.52941176470588,54.285714285714334,8.5,85.9375,0.9639813874606827,-1.9926800209722597,35,Baseline
819.7551020408163,56.983481225415765,50.98784074621696,51.74083959655561,20.0,62.857142857142854,70.00000000000011,11.666666666666666,78.125,0.9064740506055,-3.8887815990730985,36,Baseline
838.4897959183675,50.32898116786491,48.99040746931591,49.69932146897317,28.57142857142857,71.42857142857143,66.42857142857144,8.75,179.6875,0.8396449523512491,-3.4133870414886913,36,Baseline
818.734693877551,75.78066808421978,63.504591434425464,64.41046944665773,40.0,60.0,81.42857142857156,11.666666666666666,148.4375,0.8706648574214104,-3.124882389304599,36,Baseline
847.6050420168067,90.62602352275383,56.37251311590687,57.241088457437705,32.35294117647059,70.58823529411765,149.28571428571422,8.5,125.0,0.9556666808008948,-4.330214485999076,35,Baseline
834.1632653061224,51.86598696323092,59.151665807711026,60.03903322479354,42.857142857142854,74.28571428571429,51.428571428571445,8.75,140.625,0.7794340720623063,-2.8415140979811433,36,Baseline
812.6587301587301,42.61038181955079,35.42577342473307,35.89462273105782,11.11111111111111,61.111111111111114,61.42857142857156,6.0,117.1875,0.8249317396651511,-3.734798166050354,37,Baseline
878.0519480519481,47.31141158376315,69.94394621584415,71.06241114088392,33.33333333333333,75.75757575757575,60.0,6.6,109.375,0.7474387981382409,-2.0917287042804613,34,Baseline
834.0408163265306,42.50765867620492,47.69286994863672,48.387077313815084,22.857142857142858,62.857142857142854,71.42857142857144,8.75,54.6875,0.917566197373703,-3.005247585591622,36,Baseline
819.1836734693878,50.43661196437429,50.007802512456486,50.737888896873905,22.857142857142858,68.57142857142857,77.14285714285711,8.75,54.6875,0.899593779118252,-3.240397896137689,36,Baseline
794.8412698412698,114.85535473162766,116.26475266120107,117.94869665974178,44.44444444444444,80.55555555555556,102.85714285714289,12.0,484.375,0.9164024611444317,-2.021492564789016,37,Baseline
859.4805194805195,51.61031648894487,55.377876301583385,56.202443139762266,27.27272727272727,66.66666666666666,60.0,6.6,125.0,0.8254581928851625,-3.248462938469141,34,Baseline
844.4489795918367,47.10053030923045,63.113971110521454,64.05991241050933,42.857142857142854,68.57142857142857,59.999999999999886,8.75,101.5625,0.6815835069237212,-2.7348445161173527,36,Baseline
